Filename                                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
pg_accel_bench/src/explain_audit.rs                                       391               165    57.80%          29                 9    68.97%         380               112    70.53%           0                 0         -
pg_accel_bench/src/fp64_calibration.rs                                    977               541    44.63%          72                37    48.61%         697               390    44.05%           0                 0         -
pg_accel_bench/src/h3_protection_test.rs                                   44                 4    90.91%           6                 2    66.67%          29                 3    89.66%           0                 0         -
pg_accel_bench/src/main.rs                                                775               775     0.00%          39                39     0.00%         599               599     0.00%           0                 0         -
pg_accel_bench/src/parallel_stress_test.rs                                156               156     0.00%          11                11     0.00%          82                82     0.00%           0                 0         -
pg_accel_bench/src/plan_shape_test.rs                                      97                97     0.00%           8                 8     0.00%          78                78     0.00%           0                 0         -
pg_accel_bench/src/report.rs                                             3838               302    92.13%         176                15    91.48%        2661               198    92.56%           0                 0         -
pg_accel_bench/src/resume.rs                                              416                55    86.78%          23                 2    91.30%         318                51    83.96%           0                 0         -
pg_accel_bench/src/runner.rs                                             4009              3317    17.26%         207               147    28.99%        2855              2401    15.90%           0                 0         -
pg_accel_bench/src/stats.rs                                              1173               129    89.00%          91                 6    93.41%         682                98    85.63%           0                 0         -
pg_accel_bench/src/workloads/bitmap_heap_gpuexpr_decline.rs                38                 5    86.84%           8                 1    87.50%          43                 3    93.02%           0                 0         -
pg_accel_bench/src/workloads/expr_math.rs                                  28                 0   100.00%           6                 0   100.00%          28                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/expr_variants.rs                              28                 0   100.00%           6                 0   100.00%          30                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/filtered_grouped_agg.rs                       30                 0   100.00%           6                 0   100.00%          32                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/fp64_matrix.rs                               627                60    90.43%          87                 6    93.10%         469                37    92.11%           0                 0         -
pg_accel_bench/src/workloads/gpu_expr_complex.rs                           28                 0   100.00%           6                 0   100.00%          32                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_expr_filter.rs                            28                 0   100.00%           6                 0   100.00%          27                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_expr_null_heavy.rs                        28                 0   100.00%           6                 0   100.00%          27                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_hashagg_med_card.rs                       28                 0   100.00%           6                 0   100.00%          31                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_hashjoin_filter.rs                        40                 0   100.00%           6                 0   100.00%          41                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_hashjoin_large_build.rs                   39                 0   100.00%           6                 0   100.00%          41                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_nlj_between.rs                            43                 0   100.00%           6                 0   100.00%          35                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_reduce_scaling.rs                         28                 0   100.00%           6                 0   100.00%          28                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_reduce_sum.rs                             28                 0   100.00%           6                 0   100.00%          29                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/gpu_sort_multikey.rs                          33                 5    84.85%           7                 1    85.71%          39                 3    92.31%           0                 0         -
pg_accel_bench/src/workloads/gpu_sort_topk_wide.rs                         33                 5    84.85%           7                 1    85.71%          37                 3    91.89%           0                 0         -
pg_accel_bench/src/workloads/grouped_agg.rs                                28                 0   100.00%           6                 0   100.00%          29                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/grouped_agg_high_card.rs                      30                 0   100.00%           6                 0   100.00%          30                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/h3_bulk.rs                                    31                 0   100.00%           7                 0   100.00%          35                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/h3_cell_to_parent.rs                          31                 3    90.32%           7                 1    85.71%          37                 7    81.08%           0                 0         -
pg_accel_bench/src/workloads/h3_grid_distance.rs                           31                 3    90.32%           7                 1    85.71%          38                 7    81.58%           0                 0         -
pg_accel_bench/src/workloads/h3_resolution_sweep.rs                        31                 0   100.00%           7                 0   100.00%          36                 0   100.00%           0                 0         -
pg_accel_bench/src/workloads/h3_srf_grid_disk.rs                           40                 3    92.50%           8                 1    87.50%          64                14    78.12%           0                 0         -
